1219,S/,89
1220,S/,105
1221,S/,619
1222,S/,119
1223,S/,230
1224,S/,60
1225,S/,339
1226,S/,701
1227,S/,770
1228,S/,840
1229,S/,772
1230,S/,1.022
1231,S/,2.446
1232,S/,435
1233,S/,30
1234,S/,30
1235,S/,423
1236,S/,208
1237,S/,557
1238,S/,860
1239,S/,373
1240,S/,233
1241,S/,860
1242,S/,764
1243,S/,885
1244,S/,1.353
1245,S/,452
1246,S/,992
1247,S/,1.224
1248,S/,500
1249,S/,187
1250,S/,691
1251,S/,688
1252,S/,470
1253,S/,187
1254,S/,500
1255,S/,470
1256,S/,162
1257,S/,268
1258,S/,885
1259,S/,688
1260,S/,462
1261,S/,956
1262,S/,159
1263,S/,13
1264,S/,85
1265,S/,762
1266,S/,89
1267,S/,775
1268,S/,45
1269,S/,180
1270,S/,11
1271,S/,70
1272,S/,179
1273,S/,35
1274,S/,168
1275,S/,392
1276,S/,157
1277,S/,245
1278,S/,291
1279,S/,125
1280,S/,38
1281,S/,80
1282,S/,207
1283,S/,25
1284,S/,196
1285,S/,30
1286,S/,30
1287,S/,60
1288,S/,89
1289,S/,261
1290,S/,149
1291,S/,64
1292,S/,50
1293,S/,110
1294,S/,40
1295,S/,199
1296,S/,45
1297,S/,99
1298,S/,120
1299,S/,179
1300,S/,415
1301,S/,189
1302,S/,442
1303,S/,440
1304,S/,263
1305,S/,364
1306,S/,199
1307,S/,99
1308,S/,110
1309,S/,70
1310,S/,59
1311,S/,1.945
1312,S/,32
1313,S/,159
1314,S/,350
1315,S/,85
1316,S/,179
1317,S/,219
1318,S/,130
1319,S/,89
1320,S/,125
1321,S/,55
1322,S/,199
1323,S/,250
1324,S/,120
1325,S/,75
1326,S/,350
1327,S/,308
1328,S/,2
1329,S/,40
1330,S/,418
1331,S/,172
1332,S/,383
1333,S/,208
1334,S/,216
1335,S/,178
1336,S/,384
1337,S/,30
1338,S/,30
1339,S/,629
1340,S/,367
1341,S/,701
1342,S/,557
1343,S/,373
1344,S/,1.455
1345,S/,349
1346,S/,163
1347,S/,1.182
1348,S/,256
1349,S/,760
1350,S/,206
1351,S/,199
1352,S/,179
1353,S/,662
1354,S/,232
1355,S/,20
1356,S/,171
1357,S/,1.223
1358,S/,469
1359,S/,321
1360,S/,206
1361,S/,163
1362,S/,131
1363,S/,168
1364,S/,158
1365,S/,507
1366,S/,507
1367,S/,174
1368,S/,371
1369,S/,329
1370,S/,286
1371,S/,30
1372,S/,99
1373,S/,210
1374,S/,772
1375,S/,356
1376,S/,435
1377,S/,233
1378,S/,387
1379,S/,99
1380,S/,204
1381,S/,679
1382,S/,57
1383,S/,40
1384,S/,89
1385,S/,532
1386,S/,35
1387,S/,89
1388,S/,88
1389,S/,30
1390,S/,30
1391,S/,89
1392,S/,159
1393,S/,85
1394,S/,80
1395,S/,179
1396,S/,70
1397,S/,812
1398,S/,89
1399,S/,29
1400,S/,269
1401,U$S,6
1402,S/,170
1403,S/,455
1404,S/,290
1405,S/,30
1406,S/,454
1407,S/,89
1408,S/,336
1409,S/,120
1410,S/,45
1411,S/,314
1412,S/,487
1413,S/,81
1414,S/,200
1415,S/,29
1416,S/,289
1417,S/,159
1418,S/,252
1419,S/,199
1420,S/,179
1421,S/,15
1422,S/,420
1423,S/,119
1424,S/,179
1425,S/,6
1426,S/,75
1427,S/,89
1428,S/,89
1429,S/,69
1430,S/,23
1431,S/,896
1432,S/,1.988
1433,S/,110
1434,S/,163
1435,S/,248
1436,S/,190
1437,S/,157
1438,S/,225
1439,S/,206
1440,S/,206
1441,S/,30
1442,S/,30
1443,S/,182
1444,S/,245
1445,S/,187
1446,S/,171
1447,S/,181
1448,S/,455
1449,S/,131
1450,S/,173
1451,S/,178
1452,S/,206
1453,S/,221
1454,S/,232
1455,S/,157
1456,S/,798
1457,S/,133
1458,S/,749
1459,S/,864
1460,S/,192
1461,S/,135
1462,S/,153
1463,S/,221
1464,S/,157
1465,S/,174
1466,S/,190
1467,S/,196
1468,S/,190
1469,S/,216
1470,S/,711
1471,S/,354
1472,S/,310
1473,S/,416
1474,S/,548
1475,S/,158
1476,S/,183
1477,S/,163
1478,S/,184
1479,S/,185
1480,S/,676
1481,S/,455
1482,S/,201
1483,S/,507
1484,S/,157
1485,S/,456
1486,S/,15
1487,S/,10
1488,S/,5
1489,S/,45
1490,S/,30
1491,S/,29
1492,S/,135
1493,S/,30
1494,S/,30
1495,S/,180
1496,S/,300
1497,S/,119
1498,S/,60
1499,S/,180
1500,S/,65
1501,S/,25
1502,S/,39
1503,S/,45
1504,S/,40
1505,S/,100
1506,S/,99
1507,S/,566
1508,S/,235
1509,S/,125
1510,S/,45
1511,S/,89
1512,S/,159
1513,S/,89
1514,S/,297
1515,S/,150
1516,S/,219
1517,S/,168
1518,S/,45
1519,S/,29
1520,S/,199
1521,S/,179
1522,S/,179
1523,S/,55
1524,S/,179
1525,S/,69
1526,S/,115
1527,S/,179
1528,S/,89
1529,S/,115
1530,S/,230
1531,S/,17
1532,S/,23
1533,S/,38
1534,S/,120
1535,S/,610
1536,S/,120
1537,S/,118
1538,S/,3
1539,S/,60
1540,S/,787
1541,S/,179
1542,S/,2.446
1543,S/,825
1544,S/,109
1545,S/,380
1546,S/,222
1547,S/,6
1548,S/,750
1549,S/,174
1550,S/,179
1551,S/,210
1552,S/,413
1553,S/,233
1554,S/,199
1555,S/,206
1556,S/,174
1557,S/,251
1558,S/,168
1559,S/,184
1560,U$S,59
1561,S/,410
1562,S/,153
1563,S/,176
1564,S/,216
1565,S/,865
1566,S/,349
1567,S/,89
1568,S/,769
1569,S/,769
1570,S/,691
1571,S/,7.154
1572,S/,99
1573,S/,1.150
1574,S/,502
1575,S/,258
1576,S/,136
1577,S/,158
1578,S/,154
1579,S/,355
1580,S/,1.022
1581,S/,221
1582,S/,163
1583,S/,197
1584,S/,110
1585,S/,230
1586,S/,147
1587,S/,196
1588,S/,232
1589,S/,136
1590,S/,321
1591,S/,135
1592,S/,226
1593,S/,375
1594,S/,279
1595,S/,30
1596,S/,30
1597,S/,227
1598,S/,139
1599,S/,147
1600,S/,179
1601,S/,237
1602,S/,157
